stop_id;nom;latitude;longitude
StopArea:OCE87555797;les vans centre;44.405278;4.128889
StopPoint:OCECar-87555797;les vans centre;44.405278;4.128889
StopArea:OCE87555805;joyeuse;44.479722;4.242778
StopPoint:OCECar-87555805;joyeuse;44.479722;4.242778
StopArea:OCE87556076;thoiry mairie;46.236111;5.980278
StopPoint:OCECar-87556076;thoiry mairie;46.236111;5.980278
StopArea:OCE87556506;valence gare routiere;44.927222;4.892222
StopPoint:OCECar-87556506;valence gare routiere;44.927222;4.892222
StopPoint:OCECar TER-87556506;valence gare routiere;44.927222;4.892222
StopArea:OCE87556522;montelimar gare routiere;44.559444;4.745278
StopPoint:OCECar-87556522;montelimar gare routiere;44.559444;4.745278
StopPoint:OCECar TER-87556522;montelimar gare routiere;44.559444;4.745278
StopArea:OCE87556597;saint genis pouilly porte de france;46.240849;6.029241
StopPoint:OCECar-87556597;saint genis pouilly porte de france;46.240849;6.029241
StopArea:OCE87556910;gex vertes campagnes;46.326389;6.055278
StopPoint:OCECar-87556910;gex vertes campagnes;46.326389;6.055278
StopArea:OCE87559070;nevers le banlay;47.006952;3.163321
StopPoint:OCECar TER-87559070;nevers le banlay;47.006952;3.163321
StopPoint:OCETrain TER-87559070;nevers le banlay;47.006952;3.163321
StopArea:OCE87562421;aulnat aeroport;45.792033;3.161521
StopPoint:OCECar TER-87562421;aulnat aeroport;45.792033;3.161521
StopPoint:OCETrain TER-87562421;aulnat aeroport;45.792033;3.161521
StopArea:OCE87565143;halte de fontanil   lycee de drap;43.76424;7.339349
StopPoint:OCETrain TER-87565143;halte de fontanil   lycee de drap;43.76424;7.339349
StopArea:OCE87566919;lentilly charpenay;45.816525;4.682503
StopPoint:OCECar TER-87566919;lentilly charpenay;45.816525;4.682503
StopPoint:OCETrain TER-87566919;lentilly charpenay;45.816525;4.682503
StopArea:OCE87570374;moulet marcenat;45.8807;2.999
StopPoint:OCECar-87570374;moulet marcenat;45.8807;2.999
StopPoint:OCECar TER-87570374;moulet marcenat;45.8807;2.999
StopArea:OCE87571000;tours;47.389429;0.693928
StopPoint:OCECar-87571000;tours;47.389429;0.693928
StopPoint:OCECar TER-87571000;tours;47.389429;0.693928
StopPoint:OCENavette-87571000;tours;47.389429;0.693928
StopPoint:OCETrain TER-87571000;tours;47.389429;0.693928
StopArea:OCE87571216;vendome   villiers sur loir;47.822095;1.021112
StopPoint:OCECar-87571216;vendome   villiers sur loir;47.822095;1.021112
StopArea:OCE87571240;saint pierre des corps;47.385639;0.723696
StopPoint:OCECar-87571240;saint pierre des corps;47.385639;0.723696
StopPoint:OCENavette-87571240;saint pierre des corps;47.385639;0.723696
StopPoint:OCETrain TER-87571240;saint pierre des corps;47.385639;0.723696
StopArea:OCE87571273;montlouis;47.391564;0.817476
StopPoint:OCETrain TER-87571273;montlouis;47.391564;0.817476
StopArea:OCE87571406;montbazon;47.291629;0.721005
StopPoint:OCECar-87571406;montbazon;47.291629;0.721005
StopPoint:OCETrain TER-87571406;montbazon;47.291629;0.721005
StopArea:OCE87571414;veigne;47.291227;0.73488
StopPoint:OCECar-87571414;veigne;47.291227;0.73488
StopPoint:OCETrain TER-87571414;veigne;47.291227;0.73488
StopArea:OCE87571422;esvres sur indre;47.284535;0.781977
StopPoint:OCECar-87571422;esvres sur indre;47.284535;0.781977
StopPoint:OCETrain TER-87571422;esvres sur indre;47.284535;0.781977
StopArea:OCE87571430;cormery;47.26263;0.834953
StopPoint:OCECar-87571430;cormery;47.26263;0.834953
StopPoint:OCETrain TER-87571430;cormery;47.26263;0.834953
StopArea:OCE87571448;courcay   tauxigny;47.237613;0.867603
StopPoint:OCECar-87571448;courcay   tauxigny;47.237613;0.867603
StopPoint:OCETrain TER-87571448;courcay   tauxigny;47.237613;0.867603
StopArea:OCE87571455;reignac;47.21787;0.901533
StopPoint:OCECar-87571455;reignac;47.21787;0.901533
StopPoint:OCETrain TER-87571455;reignac;47.21787;0.901533
StopArea:OCE87571463;chambourg;47.182215;0.964949
StopPoint:OCECar-87571463;chambourg;47.182215;0.964949
StopPoint:OCETrain TER-87571463;chambourg;47.182215;0.964949
StopArea:OCE87571471;loches;47.130464;1.000467
StopPoint:OCECar-87571471;loches;47.130464;1.000467
StopPoint:OCETrain TER-87571471;loches;47.130464;1.000467
StopArea:OCE87571489;perrusson;47.09947;1.013618
StopPoint:OCECar-87571489;perrusson;47.09947;1.013618
StopArea:OCE87571513;la membrolle sur choisille;47.431335;0.640737
StopPoint:OCETrain TER-87571513;la membrolle sur choisille;47.431335;0.640737
StopArea:OCE87571539;saint antoine du rocher;47.503699;0.616347
StopPoint:OCECar-87571539;saint antoine du rocher;47.503699;0.616347
StopPoint:OCETrain TER-87571539;saint antoine du rocher;47.503699;0.616347
StopArea:OCE87571547;neuille pont pierre;47.557898;0.564769
StopPoint:OCECar-87571547;neuille pont pierre;47.557898;0.564769
StopPoint:OCETrain TER-87571547;neuille pont pierre;47.557898;0.564769
StopArea:OCE87571554;saint paterne;47.603993;0.478455
StopPoint:OCECar-87571554;saint paterne;47.603993;0.478455
StopPoint:OCETrain TER-87571554;saint paterne;47.603993;0.478455
StopArea:OCE87571604;ballan;47.336808;0.6184
StopPoint:OCECar-87571604;ballan;47.336808;0.6184
StopPoint:OCECar TER-87571604;ballan;47.336808;0.6184
StopPoint:OCETrain TER-87571604;ballan;47.336808;0.6184
StopArea:OCE87571612;druye;47.306766;0.535525
StopPoint:OCECar TER-87571612;druye;47.306766;0.535525
StopPoint:OCETrain TER-87571612;druye;47.306766;0.535525
StopArea:OCE87571638;azay le rideau;47.26645;0.447572
StopPoint:OCECar-87571638;azay le rideau;47.26645;0.447572
StopPoint:OCECar TER-87571638;azay le rideau;47.26645;0.447572
StopPoint:OCETrain TER-87571638;azay le rideau;47.26645;0.447572
StopArea:OCE87571653;rivarennes;47.267588;0.361683
StopPoint:OCECar TER-87571653;rivarennes;47.267588;0.361683
StopPoint:OCETrain TER-87571653;rivarennes;47.267588;0.361683
StopArea:OCE87571687;chinon;47.162952;0.251866
StopPoint:OCECar-87571687;chinon;47.162952;0.251866
StopPoint:OCECar TER-87571687;chinon;47.162952;0.251866
StopPoint:OCETrain TER-87571687;chinon;47.162952;0.251866
StopArea:OCE87571794;port boulet;47.248836;0.155648
StopPoint:OCETrain TER-87571794;port boulet;47.248836;0.155648
StopArea:OCE87571802;la chapelle sur loire;47.251227;0.218481
StopPoint:OCETrain TER-87571802;la chapelle sur loire;47.251227;0.218481
StopArea:OCE87571810;saint patrice;47.285659;0.309645
StopPoint:OCETrain TER-87571810;saint patrice;47.285659;0.309645
StopArea:OCE87571828;langeais;47.324058;0.410104
StopPoint:OCETrain TER-87571828;langeais;47.324058;0.410104
StopArea:OCE87571836;cinq mars la pile;47.345112;0.459387
StopPoint:OCETrain TER-87571836;cinq mars la pile;47.345112;0.459387
StopArea:OCE87571844;savonnieres;47.36058;0.544182
StopPoint:OCETrain TER-87571844;savonnieres;47.36058;0.544182
StopArea:OCE87571851;saint genouph;47.371083;0.597759
StopPoint:OCETrain TER-87571851;saint genouph;47.371083;0.597759
StopArea:OCE87571885;joue les tours;47.354174;0.667559
StopPoint:OCECar-87571885;joue les tours;47.354174;0.667559
StopPoint:OCECar TER-87571885;joue les tours;47.354174;0.667559
StopPoint:OCETrain TER-87571885;joue les tours;47.354174;0.667559
StopArea:OCE87574004;blois   chambord;47.585449;1.323759
StopPoint:OCECar TER-87574004;blois   chambord;47.585449;1.323759
StopPoint:OCETrain TER-87574004;blois   chambord;47.585449;1.323759
StopArea:OCE87574111;chaingy fourneaux plage;47.877178;1.782365
StopPoint:OCETrain TER-87574111;chaingy fourneaux plage;47.877178;1.782365
StopArea:OCE87574129;saint ay;47.863162;1.750163
StopPoint:OCETrain TER-87574129;saint ay;47.863162;1.750163
StopArea:OCE87574137;meung sur loire;47.829954;1.691921
StopPoint:OCECar TER-87574137;meung sur loire;47.829954;1.691921
StopPoint:OCETrain TER-87574137;meung sur loire;47.829954;1.691921
StopArea:OCE87574152;baule;47.811886;1.668274
StopPoint:OCETrain TER-87574152;baule;47.811886;1.668274
StopArea:OCE87574160;beaugency;47.778404;1.625944
StopPoint:OCECar TER-87574160;beaugency;47.778404;1.625944
StopPoint:OCETrain TER-87574160;beaugency;47.778404;1.625944
StopArea:OCE87574194;mer;47.705894;1.506363
StopPoint:OCECar TER-87574194;mer;47.705894;1.506363
StopPoint:OCETrain TER-87574194;mer;47.705894;1.506363
StopArea:OCE87574236;suevres;47.680225;1.454098
StopPoint:OCETrain TER-87574236;suevres;47.680225;1.454098
StopArea:OCE87574244;menars;47.644928;1.405653
StopPoint:OCETrain TER-87574244;menars;47.644928;1.405653
StopArea:OCE87574251;la chaussee saint victor;47.612517;1.353372
StopPoint:OCETrain TER-87574251;la chaussee saint victor;47.612517;1.353372
StopArea:OCE87574301;chouzy;47.52024;1.247246
StopPoint:OCETrain TER-87574301;chouzy;47.52024;1.247246
StopArea:OCE87574319;onzain   chaumont sur loire;47.492;1.18595
StopPoint:OCECar TER-87574319;onzain   chaumont sur loire;47.492;1.18595
StopPoint:OCETrain TER-87574319;onzain   chaumont sur loire;47.492;1.18595
StopArea:OCE87574327;veuves   monteaux;47.475555;1.123819
StopPoint:OCETrain TER-87574327;veuves   monteaux;47.475555;1.123819
StopArea:OCE87574335;limeray;47.450336;1.04987
StopPoint:OCETrain TER-87574335;limeray;47.450336;1.04987
StopArea:OCE87574343;amboise;47.421469;0.981267
StopPoint:OCECar TER-87574343;amboise;47.421469;0.981267
StopPoint:OCETrain TER-87574343;amboise;47.421469;0.981267
StopArea:OCE87574368;noizay;47.409839;0.896075
StopPoint:OCETrain TER-87574368;noizay;47.409839;0.896075
StopArea:OCE87574434;veretz   montlouis;47.371386;0.819672
StopPoint:OCETrain TER-87574434;veretz   montlouis;47.371386;0.819672
StopArea:OCE87574442;azay sur cher;47.365235;0.859876
StopPoint:OCETrain TER-87574442;azay sur cher;47.365235;0.859876
StopArea:OCE87574459;saint martin le beau;47.355191;0.906004
StopPoint:OCETrain TER-87574459;saint martin le beau;47.355191;0.906004
StopArea:OCE87574475;blere   la croix;47.337906;0.987603
StopPoint:OCETrain TER-87574475;blere   la croix;47.337906;0.987603
StopArea:OCE87574491;chenonceaux;47.330631;1.065446
StopPoint:OCETrain TER-87574491;chenonceaux;47.330631;1.065446
StopArea:OCE87574509;cloyes;47.992254;1.243403
StopPoint:OCECar-87574509;cloyes;47.992254;1.243403
StopPoint:OCETrain TER-87574509;cloyes;47.992254;1.243403
StopArea:OCE87574533;freteval   moree;47.891842;1.211921
StopPoint:OCECar-87574533;freteval   moree;47.891842;1.211921
StopPoint:OCETrain TER-87574533;freteval   moree;47.891842;1.211921
StopArea:OCE87574541;pezou;47.867153;1.140958
StopPoint:OCECar-87574541;pezou;47.867153;1.140958
StopPoint:OCETrain TER-87574541;pezou;47.867153;1.140958
StopArea:OCE87574558;vendome;47.801959;1.068219
StopPoint:OCECar-87574558;vendome;47.801959;1.068219
StopPoint:OCETrain TER-87574558;vendome;47.801959;1.068219
StopArea:OCE87574640;saint amand de vendome;47.692972;1.011978
StopPoint:OCETrain TER-87574640;saint amand de vendome;47.692972;1.011978
StopArea:OCE87574665;chateau renault;47.587796;0.901524
StopPoint:OCECar-87574665;chateau renault;47.587796;0.901524
StopPoint:OCETrain TER-87574665;chateau renault;47.587796;0.901524
StopArea:OCE87574681;monnaie;47.498981;0.79333
StopPoint:OCETrain TER-87574681;monnaie;47.498981;0.79333
StopArea:OCE87574699;notre dame d oe;47.459567;0.707025
StopPoint:OCETrain TER-87574699;notre dame d oe;47.459567;0.707025
StopArea:OCE87574848;chissay en touraine;47.334852;1.133761
StopPoint:OCETrain TER-87574848;chissay en touraine;47.334852;1.133761
StopArea:OCE87574855;montrichard;47.343572;1.171782
StopPoint:OCETrain TER-87574855;montrichard;47.343572;1.171782
StopArea:OCE87574897;saint aignan   noyers;47.286724;1.383626
StopPoint:OCECar-87574897;saint aignan   noyers;47.286724;1.383626
StopPoint:OCETrain TER-87574897;saint aignan   noyers;47.286724;1.383626
StopArea:OCE87575001;poitiers;46.582311;0.332758
StopPoint:OCECar TER-87575001;poitiers;46.582311;0.332758
StopPoint:OCETrain TER-87575001;poitiers;46.582311;0.332758
StopArea:OCE87575035;monts;47.281571;0.654474
StopPoint:OCETrain TER-87575035;monts;47.281571;0.654474
StopArea:OCE87575043;villeperdue;47.202075;0.633613
StopPoint:OCETrain TER-87575043;villeperdue;47.202075;0.633613
StopArea:OCE87575050;sainte maure   noyant;47.110958;0.577219
StopPoint:OCETrain TER-87575050;sainte maure   noyant;47.110958;0.577219
StopArea:OCE87575068;maille;47.05327;0.582929
StopPoint:OCETrain TER-87575068;maille;47.05327;0.582929
StopArea:OCE87575076;port de piles;47.01026;0.598918
StopPoint:OCETrain TER-87575076;port de piles;47.01026;0.598918
StopArea:OCE87575118;les ormes;46.971812;0.607981
StopPoint:OCETrain TER-87575118;les ormes;46.971812;0.607981
StopArea:OCE87575126;dange saint romain;46.937815;0.608785
StopPoint:OCETrain TER-87575126;dange saint romain;46.937815;0.608785
StopArea:OCE87575134;ingrandes sur vienne;46.874826;0.569523
StopPoint:OCETrain TER-87575134;ingrandes sur vienne;46.874826;0.569523
StopArea:OCE87575142;chatellerault;46.818667;0.54959
StopPoint:OCECar TER-87575142;chatellerault;46.818667;0.54959
StopPoint:OCETrain TER-87575142;chatellerault;46.818667;0.54959
StopArea:OCE87575167;nerpuy;46.783664;0.525885
StopPoint:OCETrain TER-87575167;nerpuy;46.783664;0.525885
StopArea:OCE87575175;naintre les barres;46.759524;0.496071
StopPoint:OCECar TER-87575175;naintre les barres;46.759524;0.496071
StopPoint:OCETrain TER-87575175;naintre les barres;46.759524;0.496071
StopArea:OCE87575183;la tricherie;46.728668;0.440468
StopPoint:OCECar TER-87575183;la tricherie;46.728668;0.440468
StopPoint:OCETrain TER-87575183;la tricherie;46.728668;0.440468
StopArea:OCE87575191;dissay;46.703735;0.421133
StopPoint:OCETrain TER-87575191;dissay;46.703735;0.421133
StopArea:OCE87575217;jaunay clan;46.682078;0.38179
StopPoint:OCECar TER-87575217;jaunay clan;46.682078;0.38179
StopPoint:OCETrain TER-87575217;jaunay clan;46.682078;0.38179
StopArea:OCE87575225;chasseneuil du poitou;46.651801;0.372821
StopPoint:OCETrain TER-87575225;chasseneuil du poitou;46.651801;0.372821
StopArea:OCE87575274;liguge;46.520365;0.333302
StopPoint:OCECar TER-87575274;liguge;46.520365;0.333302
StopPoint:OCETrain TER-87575274;liguge;46.520365;0.333302
StopArea:OCE87575290;vivonne;46.426587;0.265407
StopPoint:OCECar TER-87575290;vivonne;46.426587;0.265407
StopPoint:OCETrain TER-87575290;vivonne;46.426587;0.265407
StopArea:OCE87575332;anche   voulon;46.349671;0.250266
StopPoint:OCECar TER-87575332;anche   voulon;46.349671;0.250266
StopPoint:OCETrain TER-87575332;anche   voulon;46.349671;0.250266
StopArea:OCE87575357;epanvilliers;46.226887;0.235907
StopPoint:OCECar TER-87575357;epanvilliers;46.226887;0.235907
StopPoint:OCETrain TER-87575357;epanvilliers;46.226887;0.235907
StopArea:OCE87575365;saint saviol;46.147163;0.217892
StopPoint:OCECar TER-87575365;saint saviol;46.147163;0.217892
StopPoint:OCETrain TER-87575365;saint saviol;46.147163;0.217892
StopArea:OCE87575480;montmorillon;46.417338;0.873765
StopPoint:OCECar TER-87575480;montmorillon;46.417338;0.873765
StopPoint:OCETrain TER-87575480;montmorillon;46.417338;0.873765
StopArea:OCE87575498;lathus;46.338737;0.964176
StopPoint:OCECar TER-87575498;lathus;46.338737;0.964176
StopPoint:OCETrain TER-87575498;lathus;46.338737;0.964176
StopArea:OCE87575704;mignaloux   nouaille;46.526208;0.411724
StopPoint:OCECar TER-87575704;mignaloux   nouaille;46.526208;0.411724
StopPoint:OCETrain TER-87575704;mignaloux   nouaille;46.526208;0.411724
StopArea:OCE87575845;lussac les chateaux;46.405194;0.719005
StopPoint:OCECar TER-87575845;lussac les chateaux;46.405194;0.719005
StopPoint:OCETrain TER-87575845;lussac les chateaux;46.405194;0.719005
StopArea:OCE87576009;vierzon;47.226739;2.059982
StopPoint:OCECar-87576009;vierzon;47.226739;2.059982
StopPoint:OCECar TER-87576009;vierzon;47.226739;2.059982
StopPoint:OCETrain TER-87576009;vierzon;47.226739;2.059982
StopArea:OCE87576025;romorantin blanc argent;47.355562;1.739209
StopPoint:OCECar TER-87576025;romorantin blanc argent;47.355562;1.739209
StopPoint:OCETrain TER-87576025;romorantin blanc argent;47.355562;1.739209
StopArea:OCE87576082;la ferte imbault;47.383743;1.957994
StopPoint:OCECar TER-87576082;la ferte imbault;47.383743;1.957994
StopPoint:OCETrain TER-87576082;la ferte imbault;47.383743;1.957994
StopArea:OCE87576090;vierzon forges;47.20994;2.099125
StopPoint:OCETrain TER-87576090;vierzon forges;47.20994;2.099125
StopArea:OCE87576108;foecy;47.175691;2.162506
StopPoint:OCETrain TER-87576108;foecy;47.175691;2.162506
StopArea:OCE87576116;mehun sur yevre;47.139441;2.207134
StopPoint:OCETrain TER-87576116;mehun sur yevre;47.139441;2.207134
StopArea:OCE87576132;marmagne;47.100074;2.282611
StopPoint:OCETrain TER-87576132;marmagne;47.100074;2.282611
StopArea:OCE87576140;selles saint denis;47.388383;1.922242
StopPoint:OCECar TER-87576140;selles saint denis;47.388383;1.922242
StopPoint:OCETrain TER-87576140;selles saint denis;47.388383;1.922242
StopArea:OCE87576157;loreux;47.390251;1.834408
StopPoint:OCECar TER-87576157;loreux;47.390251;1.834408
StopPoint:OCETrain TER-87576157;loreux;47.390251;1.834408
StopArea:OCE87576165;villeherviers;47.369401;1.797256
StopPoint:OCECar TER-87576165;villeherviers;47.369401;1.797256
StopPoint:OCETrain TER-87576165;villeherviers;47.369401;1.797256
StopArea:OCE87576173;faubourg d orleans;47.366892;1.740131
StopPoint:OCECar TER-87576173;faubourg d orleans;47.366892;1.740131
StopPoint:OCETrain TER-87576173;faubourg d orleans;47.366892;1.740131
StopArea:OCE87576181;les quatre roues;47.332406;1.702472
StopPoint:OCECar TER-87576181;les quatre roues;47.332406;1.702472
StopPoint:OCETrain TER-87576181;les quatre roues;47.332406;1.702472
StopArea:OCE87576199;pruniers;47.313153;1.672261
StopPoint:OCECar-87576199;pruniers;47.313153;1.672261
StopPoint:OCECar TER-87576199;pruniers;47.313153;1.672261
StopPoint:OCETrain TER-87576199;pruniers;47.313153;1.672261
StopArea:OCE87576207;bourges;47.094129;2.394236
StopPoint:OCECar-87576207;bourges;47.094129;2.394236
StopPoint:OCECar TER-87576207;bourges;47.094129;2.394236
StopPoint:OCETrain TER-87576207;bourges;47.094129;2.394236
StopArea:OCE87576215;valencay;47.163148;1.558421
StopPoint:OCECar TER-87576215;valencay;47.163148;1.558421
StopPoint:OCETrain TER-87576215;valencay;47.163148;1.558421
StopArea:OCE87576223;chabris;47.255143;1.646171
StopPoint:OCECar TER-87576223;chabris;47.255143;1.646171
StopPoint:OCETrain TER-87576223;chabris;47.255143;1.646171
StopArea:OCE87576231;varennes sur fouzon;47.21441;1.614523
StopPoint:OCECar TER-87576231;varennes sur fouzon;47.21441;1.614523
StopPoint:OCETrain TER-87576231;varennes sur fouzon;47.21441;1.614523
StopArea:OCE87576272;saint florent sur cher;46.992107;2.252491
StopPoint:OCECar-87576272;saint florent sur cher;46.992107;2.252491
StopPoint:OCECar TER-87576272;saint florent sur cher;46.992107;2.252491
StopPoint:OCETrain TER-87576272;saint florent sur cher;46.992107;2.252491
StopArea:OCE87576280;lunery;46.935164;2.27509
StopPoint:OCECar TER-87576280;lunery;46.935164;2.27509
StopPoint:OCETrain TER-87576280;lunery;46.935164;2.27509
StopArea:OCE87576298;chateauneuf sur cher;46.856682;2.310173
StopPoint:OCECar-87576298;chateauneuf sur cher;46.856682;2.310173
StopPoint:OCECar TER-87576298;chateauneuf sur cher;46.856682;2.310173
StopPoint:OCETrain TER-87576298;chateauneuf sur cher;46.856682;2.310173
StopArea:OCE87576306;bigny;46.801441;2.368816
StopPoint:OCECar TER-87576306;bigny;46.801441;2.368816
StopPoint:OCETrain TER-87576306;bigny;46.801441;2.368816
StopArea:OCE87576322;saint amand montrond   orval;46.726508;2.485989
StopPoint:OCECar-87576322;saint amand montrond   orval;46.726508;2.485989
StopPoint:OCECar TER-87576322;saint amand montrond   orval;46.726508;2.485989
StopPoint:OCETrain TER-87576322;saint amand montrond   orval;46.726508;2.485989
StopArea:OCE87576348;urcay;46.62933;2.586642
StopPoint:OCECar TER-87576348;urcay;46.62933;2.586642
StopPoint:OCETrain TER-87576348;urcay;46.62933;2.586642
StopArea:OCE87576355;la gauterie;47.139816;1.491577
StopPoint:OCECar TER-87576355;la gauterie;47.139816;1.491577
StopArea:OCE87576363;lucay le male;47.132901;1.436075
StopPoint:OCECar TER-87576363;lucay le male;47.132901;1.436075
StopArea:OCE87576405;saint germain du puy;47.096554;2.484833
StopPoint:OCETrain TER-87576405;saint germain du puy;47.096554;2.484833
StopArea:OCE87576439;avord;47.034874;2.652335
StopPoint:OCETrain TER-87576439;avord;47.034874;2.652335
StopArea:OCE87576447;bengy;47.000438;2.749149
StopPoint:OCETrain TER-87576447;bengy;47.000438;2.749149
StopArea:OCE87576454;nerondes;46.99969;2.82217
StopPoint:OCETrain TER-87576454;nerondes;46.99969;2.82217
StopArea:OCE87576470;la guerche sur l aubois;46.947626;2.948549
StopPoint:OCETrain TER-87576470;la guerche sur l aubois;46.947626;2.948549
StopArea:OCE87576702;thenioux;47.255524;1.929785
StopPoint:OCECar-87576702;thenioux;47.255524;1.929785
StopArea:OCE87576710;chatres sur cher;47.264677;1.905763
StopPoint:OCECar-87576710;chatres sur cher;47.264677;1.905763
StopArea:OCE87576728;mennetou sur cher;47.268938;1.876461
StopPoint:OCECar-87576728;mennetou sur cher;47.268938;1.876461
StopPoint:OCETrain TER-87576728;mennetou sur cher;47.268938;1.876461
StopArea:OCE87576736;langon sur cher;47.284959;1.825314
StopPoint:OCECar-87576736;langon sur cher;47.284959;1.825314
StopArea:OCE87576868;selles sur cher;47.281511;1.546045
StopPoint:OCECar-87576868;selles sur cher;47.281511;1.546045
StopPoint:OCETrain TER-87576868;selles sur cher;47.281511;1.546045
StopArea:OCE87576876;gievres;47.27878;1.667814
StopPoint:OCECar-87576876;gievres;47.27878;1.667814
StopPoint:OCECar TER-87576876;gievres;47.27878;1.667814
StopPoint:OCETrain TER-87576876;gievres;47.27878;1.667814
StopArea:OCE87576884;villefranche sur cher;47.29478;1.768056
StopPoint:OCECar-87576884;villefranche sur cher;47.29478;1.768056
StopPoint:OCETrain TER-87576884;villefranche sur cher;47.29478;1.768056
StopArea:OCE87577403;iteuil;46.484201;0.316943
StopPoint:OCECar TER-87577403;iteuil;46.484201;0.316943
StopPoint:OCETrain TER-87577403;iteuil;46.484201;0.316943
StopArea:OCE87578229;bayard route eurville;48.553813;5.076853
StopPoint:OCECar TER-87578229;bayard route eurville;48.553813;5.076853
StopArea:OCE87580340;arenc euromediterranee;43.312874;5.367789
StopPoint:OCETrain TER-87580340;arenc euromediterranee;43.312874;5.367789
StopArea:OCE87581009;bordeaux saint jean;44.825823;-0.556012
StopPoint:OCECar TER-87581009;bordeaux saint jean;44.825823;-0.556012
StopPoint:OCETrain TER-87581009;bordeaux saint jean;44.825823;-0.556012
StopArea:OCE87581181;ludon;44.974241;-0.611832
StopPoint:OCETrain TER-87581181;ludon;44.974241;-0.611832
StopArea:OCE87581199;macau;45.00419;-0.619867
StopPoint:OCETrain TER-87581199;macau;45.00419;-0.619867
StopArea:OCE87581215;margaux;45.035848;-0.685498
StopPoint:OCETrain TER-87581215;margaux;45.035848;-0.685498
StopArea:OCE87581231;moulis   listrac;45.084021;-0.74471
StopPoint:OCETrain TER-87581231;moulis   listrac;45.084021;-0.74471
StopArea:OCE87581256;pauillac;45.203595;-0.755633
StopPoint:OCETrain TER-87581256;pauillac;45.203595;-0.755633
StopArea:OCE87581314;lesparre;45.303711;-0.945715
StopPoint:OCETrain TER-87581314;lesparre;45.303711;-0.945715
StopArea:OCE87581371;soulac sur mer;45.507536;-1.117038
StopPoint:OCETrain TER-87581371;soulac sur mer;45.507536;-1.117038
StopArea:OCE87581389;le verdon;45.54906;-1.066117
StopPoint:OCETrain TER-87581389;le verdon;45.54906;-1.066117
StopArea:OCE87581538;cauderan merignac;44.842958;-0.627539
StopPoint:OCETrain TER-87581538;cauderan merignac;44.842958;-0.627539
StopArea:OCE87581595;cenon;44.856287;-0.533641
StopPoint:OCECar TER-87581595;cenon;44.856287;-0.533641
StopPoint:OCETrain TER-87581595;cenon;44.856287;-0.533641
StopArea:OCE87581710;parempuyre;44.943807;-0.61954
StopPoint:OCETrain TER-87581710;parempuyre;44.943807;-0.61954
StopArea:OCE87581728;blanquefort;44.917614;-0.623547
StopPoint:OCETrain TER-87581728;blanquefort;44.917614;-0.623547
StopArea:OCE87581736;bruges;44.885898;-0.608899
StopPoint:OCETrain TER-87581736;bruges;44.885898;-0.608899
StopArea:OCE87581751;pessac;44.804735;-0.630886
StopPoint:OCECar TER-87581751;pessac;44.804735;-0.630886
StopPoint:OCETrain TER-87581751;pessac;44.804735;-0.630886
StopArea:OCE87581793;pessac alouette;44.793304;-0.659859
StopPoint:OCECar TER-87581793;pessac alouette;44.793304;-0.659859
StopPoint:OCETrain TER-87581793;pessac alouette;44.793304;-0.659859
StopArea:OCE87581801;begles;44.799446;-0.555223
StopPoint:OCETrain TER-87581801;begles;44.799446;-0.555223
StopArea:OCE87581835;villenave d ornon;44.768708;-0.547448
StopPoint:OCECar TER-87581835;villenave d ornon;44.768708;-0.547448
StopPoint:OCETrain TER-87581835;villenave d ornon;44.768708;-0.547448
StopArea:OCE87581850;bassens;44.901287;-0.522427
StopPoint:OCETrain TER-87581850;bassens;44.901287;-0.522427
StopArea:OCE87582346;boe;44.177609;0.635013
StopPoint:OCECar-87582346;boe;44.177609;0.635013
StopArea:OCE87582353;sainte mere;44.003056;0.669167
StopPoint:OCECar-87582353;sainte mere;44.003056;0.669167
StopArea:OCE87582403;gazinet   cestas;44.772201;-0.69914
StopPoint:OCECar TER-87582403;gazinet   cestas;44.772201;-0.69914
StopPoint:OCETrain TER-87582403;gazinet   cestas;44.772201;-0.69914
StopArea:OCE87582445;marcheprime;44.690414;-0.853774
StopPoint:OCECar TER-87582445;marcheprime;44.690414;-0.853774
StopPoint:OCETrain TER-87582445;marcheprime;44.690414;-0.853774
StopArea:OCE87582478;biganos facture;44.637309;-0.965981
StopPoint:OCECar TER-87582478;biganos facture;44.637309;-0.965981
StopPoint:OCETrain TER-87582478;biganos facture;44.637309;-0.965981
StopArea:OCE87582536;ychoux;44.329326;-0.946004
StopPoint:OCETrain TER-87582536;ychoux;44.329326;-0.946004
StopArea:OCE87582551;labouheyre;44.21063;-0.921301
StopPoint:OCETrain TER-87582551;labouheyre;44.21063;-0.921301
StopArea:OCE87582601;le teich;44.632414;-1.025834
StopPoint:OCECar TER-87582601;le teich;44.632414;-1.025834
StopPoint:OCETrain TER-87582601;le teich;44.632414;-1.025834
StopArea:OCE87582619;gujan mestras;44.640514;-1.069345
StopPoint:OCECar TER-87582619;gujan mestras;44.640514;-1.069345
StopPoint:OCETrain TER-87582619;gujan mestras;44.640514;-1.069345
StopArea:OCE87582635;la hume;44.63997;-1.116294
StopPoint:OCECar TER-87582635;la hume;44.63997;-1.116294
StopPoint:OCETrain TER-87582635;la hume;44.63997;-1.116294
StopArea:OCE87582643;la teste;44.637186;-1.14295
StopPoint:OCECar TER-87582643;la teste;44.637186;-1.14295
StopPoint:OCETrain TER-87582643;la teste;44.637186;-1.14295
